id,imgfilename,imgtimestamp,imgfps,emotionapi,participant,block,calm,surprise,joy,others
2645,neutral-3fps-2645.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.18,0.32,0.22,0.27
2646,neutral-3fps-2646.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.46,0.2,0.25,0.08
2647,neutral-3fps-2647.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.13,0.21,0.63,0.03
2648,neutral-3fps-2648.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.39,0.1,0.44,0.07
2649,neutral-3fps-2649.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.26,0.12,0.27,0.34
2650,neutral-3fps-2650.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.27,0.27,0.09,0.37
2651,neutral-3fps-2651.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.27,0.25,0.14,0.34
2652,neutral-3fps-2652.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.43,0.2,0.11,0.26
2653,neutral-3fps-2653.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.06,0.36,0.36,0.22
2654,neutral-3fps-2654.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.47,0.01,0.21,0.31
2655,neutral-3fps-2655.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.22,0.07,0.29,0.42
2656,neutral-3fps-2656.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.15,0.13,0.35,0.37
2657,neutral-3fps-2657.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.23,0.18,0.3,0.29
2658,neutral-3fps-2658.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.08,0.33,0.26,0.33
2659,neutral-3fps-2659.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.42,0.35,0.1,0.13
2660,neutral-3fps-2660.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.5,0.09,0.22,0.2
2661,neutral-3fps-2661.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.51,0.03,0.21,0.25
2662,neutral-3fps-2662.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.34,0.21,0.25,0.21
2663,neutral-3fps-2663.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.03,0.44,0.31,0.22
2664,neutral-3fps-2664.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.1,0.42,0.02,0.46
2665,neutral-3fps-2665.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.39,0.26,0.22,0.13
2666,neutral-3fps-2666.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.34,0.21,0.02,0.43
2667,neutral-3fps-2667.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.28,0.12,0.5,0.11
2668,neutral-3fps-2668.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.07,0.45,0.13,0.34
2669,neutral-3fps-2669.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.22,0.46,0.21,0.11
2670,neutral-3fps-2670.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.11,0.31,0.35,0.23
2671,neutral-3fps-2671.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.1,0.17,0.46,0.27
2672,neutral-3fps-2672.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.04,0.01,0.39,0.56
2673,neutral-3fps-2673.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.3,0.34,0.25,0.1
2674,neutral-3fps-2674.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.26,0.38,0.04,0.32
2675,neutral-3fps-2675.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.19,0.14,0.37,0.29
2676,neutral-3fps-2676.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.16,0.29,0.23,0.32
2677,neutral-3fps-2677.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.37,0.21,0.17,0.25
2678,neutral-3fps-2678.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.42,0.25,0.29,0.04
2679,neutral-3fps-2679.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.24,0.24,0.14,0.38
2680,neutral-3fps-2680.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.05,0.31,0.58,0.05
2681,neutral-3fps-2681.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.34,0.11,0.4,0.16
2682,neutral-3fps-2682.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.22,0.23,0.26,0.28
2683,neutral-3fps-2683.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.31,0.08,0.34,0.27
2684,neutral-3fps-2684.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.13,0.01,0.2,0.67
2685,neutral-3fps-2685.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.28,0.01,0.63,0.07
2686,neutral-3fps-2686.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.36,0.08,0.12,0.43
2687,neutral-3fps-2687.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.17,0.28,0.3,0.25
2688,neutral-3fps-2688.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.3,0.05,0.33,0.32
2689,neutral-3fps-2689.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.1,0.36,0.06,0.48
2690,neutral-3fps-2690.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.52,0.05,0.15,0.28
2691,neutral-3fps-2691.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.2,0.36,0.3,0.13
2692,neutral-3fps-2692.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.14,0.15,0.34,0.37
2693,neutral-3fps-2693.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.21,0.05,0.29,0.45
2694,neutral-3fps-2694.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.18,0.32,0.41,0.09
2695,neutral-3fps-2695.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.3,0.12,0.45,0.13
2696,neutral-3fps-2696.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.34,0.06,0.44,0.16
2697,neutral-3fps-2697.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.37,0.06,0.37,0.2
2698,neutral-3fps-2698.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.04,0.45,0.44,0.07
2699,neutral-3fps-2699.jpg,imgtimestamp,3fps,ms-emotion,1,1,0.05,0.22,0.51,0.22
2700,neutral-3fps-0.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.14,0.15,0.29
2701,neutral-3fps-1.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.41,0.11,0.22
2702,neutral-3fps-2.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.37,0.16,0.27
2703,neutral-3fps-3.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.19,0.4,0.28
2704,neutral-3fps-4.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.19,0.18,0.33
2705,neutral-3fps-5.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.41,0.27,0.25
2706,neutral-3fps-6.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.38,0.1,0.08
2707,neutral-3fps-7.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.31,0.02,0.28
2708,neutral-3fps-8.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.34,0.04,0.28
2709,neutral-3fps-9.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.22,0.2,0.21
2710,neutral-3fps-10.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.38,0.44,0.01
2711,neutral-3fps-11.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.24,0.43,0.3
2712,neutral-3fps-12.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.4,0.31,0.28
2713,neutral-3fps-13.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.1,0.31,0.2
2714,neutral-3fps-14.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.18,0.15,0.42
2715,neutral-3fps-15.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.36,0.01,0.62
2716,neutral-3fps-16.jpg,imgtimestamp,3fps,google-vision,1,1,0.05,0.43,0.25,0.27
2717,neutral-3fps-17.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.51,0.27,0.16
2718,neutral-3fps-18.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.31,0.48,0.04
2719,neutral-3fps-19.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.09,0.38,0.21
2720,neutral-3fps-20.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.54,0.25,0.05
2721,neutral-3fps-21.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.23,0.28,0.3
2722,neutral-3fps-22.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.03,0.37,0.32
2723,neutral-3fps-23.jpg,imgtimestamp,3fps,google-vision,1,1,0.51,0.08,0.28,0.12
2724,neutral-3fps-24.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.19,0.38,0.04
2725,neutral-3fps-25.jpg,imgtimestamp,3fps,google-vision,1,1,0.55,0.31,0.08,0.07
2726,neutral-3fps-26.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.28,0.49,0.06
2727,neutral-3fps-27.jpg,imgtimestamp,3fps,google-vision,1,1,0.4,0.22,0.13,0.26
2728,neutral-3fps-28.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.14,0.26,0.35
2729,neutral-3fps-29.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.22,0.33,0.17
2730,neutral-3fps-30.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.31,0.35,0.18
2731,neutral-3fps-31.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.3,0.32,0.19
2732,neutral-3fps-32.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.25,0.14,0.36
2733,neutral-3fps-33.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.21,0.35,0.18
2734,neutral-3fps-34.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.12,0.33,0.25
2735,neutral-3fps-35.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.18,0.41,0.19
2736,neutral-3fps-36.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.23,0.31,0.35
2737,neutral-3fps-37.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.11,0.28,0.18
2738,neutral-3fps-38.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.09,0.34,0.31
2739,neutral-3fps-39.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.16,0.39,0.29
2740,neutral-3fps-40.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.4,0.44,0.01
2741,neutral-3fps-41.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.03,0.05,0.65
2742,neutral-3fps-42.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.39,0.13,0.14
2743,neutral-3fps-43.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.06,0.37,0.2
2744,neutral-3fps-44.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.09,0.33,0.31
2745,neutral-3fps-45.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.08,0.13,0.47
2746,neutral-3fps-46.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.56,0.14,0.07
2747,neutral-3fps-47.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.25,0.34,0.2
2748,neutral-3fps-48.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.19,0.1,0.45
2749,neutral-3fps-49.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.3,0.27,0.04
2750,neutral-3fps-50.jpg,imgtimestamp,3fps,google-vision,1,1,0.4,0.22,0.04,0.34
2751,neutral-3fps-51.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.18,0.26,0.35
2752,neutral-3fps-52.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.13,0.47,0.4
2753,neutral-3fps-53.jpg,imgtimestamp,3fps,google-vision,1,1,0.04,0.28,0.26,0.42
2754,neutral-3fps-54.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.12,0.34,0.37
2755,neutral-3fps-55.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.13,0.09,0.54
2756,neutral-3fps-56.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.13,0.16,0.49
2757,neutral-3fps-57.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.03,0.4,0.45
2758,neutral-3fps-58.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.21,0.4,0.26
2759,neutral-3fps-59.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.14,0.32,0.16
2760,neutral-3fps-60.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.27,0.27,0.24
2761,neutral-3fps-61.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.2,0.04,0.42
2762,neutral-3fps-62.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.42,0.07,0.13
2763,neutral-3fps-63.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.26,0.21,0.18
2764,neutral-3fps-64.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.14,0.29,0.28
2765,neutral-3fps-65.jpg,imgtimestamp,3fps,google-vision,1,1,0.48,0.16,0.09,0.26
2766,neutral-3fps-66.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.41,0.03,0.13
2767,neutral-3fps-67.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.06,0.3,0.33
2768,neutral-3fps-68.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.35,0.16,0.15
2769,neutral-3fps-69.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.3,0.13,0.34
2770,neutral-3fps-70.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.51,0.19,0.03
2771,neutral-3fps-71.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.37,0.23,0.25
2772,neutral-3fps-72.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.09,0.06,0.41
2773,neutral-3fps-73.jpg,imgtimestamp,3fps,google-vision,1,1,0.58,0.18,0.19,0.05
2774,neutral-3fps-74.jpg,imgtimestamp,3fps,google-vision,1,1,0.45,0.42,0.05,0.09
2775,neutral-3fps-75.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.25,0.15,0.27
2776,neutral-3fps-76.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.34,0.24,0.28
2777,neutral-3fps-77.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.16,0.25,0.2
2778,neutral-3fps-78.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.19,0.24,0.31
2779,neutral-3fps-79.jpg,imgtimestamp,3fps,google-vision,1,1,0.46,0.03,0.27,0.25
2780,neutral-3fps-80.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.34,0.19,0.25
2781,neutral-3fps-81.jpg,imgtimestamp,3fps,google-vision,1,1,0.52,0.06,0.08,0.33
2782,neutral-3fps-82.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.06,0.15,0.55
2783,neutral-3fps-83.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.16,0.25,0.32
2784,neutral-3fps-84.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.23,0.35,0.08
2785,neutral-3fps-85.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.39,0.2,0.16
2786,neutral-3fps-86.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.28,0.16,0.21
2787,neutral-3fps-87.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.21,0.31,0.2
2788,neutral-3fps-88.jpg,imgtimestamp,3fps,google-vision,1,1,0.58,0.29,0.07,0.06
2789,neutral-3fps-89.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.42,0.21,0.13
2790,neutral-3fps-90.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.21,0.22,0.28
2791,neutral-3fps-91.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.47,0.04,0.36
2792,neutral-3fps-92.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.12,0.19,0.39
2793,neutral-3fps-93.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.31,0.26,0.14
2794,neutral-3fps-94.jpg,imgtimestamp,3fps,google-vision,1,1,0.66,0.13,0.13,0.08
2795,neutral-3fps-95.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.21,0.3,0.29
2796,neutral-3fps-96.jpg,imgtimestamp,3fps,google-vision,1,1,0.49,0.25,0.19,0.07
2797,neutral-3fps-97.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.25,0.42,0.1
2798,neutral-3fps-98.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.29,0.16,0.26
2799,neutral-3fps-99.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.31,0.28,0.14
2800,neutral-3fps-100.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.16,0.54,0.19
2801,neutral-3fps-101.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.24,0.28,0.27
2802,neutral-3fps-102.jpg,imgtimestamp,3fps,google-vision,1,1,0.02,0.41,0.29,0.28
2803,neutral-3fps-103.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.35,0.36,0.16
2804,neutral-3fps-104.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.46,0.28,0.2
2805,neutral-3fps-105.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.3,0.28,0.06
2806,neutral-3fps-106.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.09,0.27,0.3
2807,neutral-3fps-107.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.36,0.36,0.13
2808,neutral-3fps-108.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.4,0.11,0.32
2809,neutral-3fps-109.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.35,0.34,0.12
2810,neutral-3fps-110.jpg,imgtimestamp,3fps,google-vision,1,1,0.45,0.01,0.4,0.14
2811,neutral-3fps-111.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.11,0.47,0.24
2812,neutral-3fps-112.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.31,0.13,0.29
2813,neutral-3fps-113.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.22,0.26,0.33
2814,neutral-3fps-114.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.18,0.21,0.31
2815,neutral-3fps-115.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.36,0.41,0.22
2816,neutral-3fps-116.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.19,0.2,0.41
2817,neutral-3fps-117.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.1,0.61,0.17
2818,neutral-3fps-118.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.23,0.43,0.11
2819,neutral-3fps-119.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.21,0.06,0.41
2820,neutral-3fps-120.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.2,0.28,0.34
2821,neutral-3fps-121.jpg,imgtimestamp,3fps,google-vision,1,1,0.5,0.16,0.27,0.07
2822,neutral-3fps-122.jpg,imgtimestamp,3fps,google-vision,1,1,0.52,0.11,0.07,0.29
2823,neutral-3fps-123.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.21,0.32,0.32
2824,neutral-3fps-124.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.01,0.54,0.12
2825,neutral-3fps-125.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.4,0.17,0.19
2826,neutral-3fps-126.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.32,0.39,0.12
2827,neutral-3fps-127.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.52,0.21,0.07
2828,neutral-3fps-128.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.33,0.16,0.13
2829,neutral-3fps-129.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.25,0.34,0.08
2830,neutral-3fps-130.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.14,0.38,0.2
2831,neutral-3fps-131.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.28,0.55,0.11
2832,neutral-3fps-132.jpg,imgtimestamp,3fps,google-vision,1,1,0.5,0.19,0.04,0.27
2833,neutral-3fps-133.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.38,0.25,0.23
2834,neutral-3fps-134.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.07,0.23,0.69
2835,neutral-3fps-135.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.34,0.31,0.05
2836,neutral-3fps-136.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.03,0.29,0.36
2837,neutral-3fps-137.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.25,0.29,0.23
2838,neutral-3fps-138.jpg,imgtimestamp,3fps,google-vision,1,1,0.1,0.46,0.31,0.13
2839,neutral-3fps-139.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.43,0.11,0.24
2840,neutral-3fps-140.jpg,imgtimestamp,3fps,google-vision,1,1,0.05,0.38,0.48,0.1
2841,neutral-3fps-141.jpg,imgtimestamp,3fps,google-vision,1,1,0.54,0.32,0.08,0.06
2842,neutral-3fps-142.jpg,imgtimestamp,3fps,google-vision,1,1,0.04,0.38,0.25,0.33
2843,neutral-3fps-143.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.31,0.53,0.09
2844,neutral-3fps-144.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.4,0.12,0.4
2845,neutral-3fps-145.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.18,0.29,0.24
2846,neutral-3fps-146.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.27,0.35,0.32
2847,neutral-3fps-147.jpg,imgtimestamp,3fps,google-vision,1,1,0.04,0.44,0.35,0.17
2848,neutral-3fps-148.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.25,0.32,0.26
2849,neutral-3fps-149.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.09,0.23,0.44
2850,neutral-3fps-150.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.05,0.25,0.35
2851,neutral-3fps-151.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.11,0.22,0.43
2852,neutral-3fps-152.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.03,0.22,0.37
2853,neutral-3fps-153.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.28,0.21,0.47
2854,neutral-3fps-154.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.15,0.38,0.3
2855,neutral-3fps-155.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.31,0.11,0.32
2856,neutral-3fps-156.jpg,imgtimestamp,3fps,google-vision,1,1,0.41,0.41,0.15,0.04
2857,neutral-3fps-157.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.42,0.03,0.52
2858,neutral-3fps-158.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.39,0.09,0.24
2859,neutral-3fps-159.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.19,0.4,0.34
2860,neutral-3fps-160.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.26,0.21,0.4
2861,neutral-3fps-161.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.33,0.24,0.15
2862,neutral-3fps-162.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.18,0.37,0.27
2863,neutral-3fps-163.jpg,imgtimestamp,3fps,google-vision,1,1,0.09,0.23,0.31,0.37
2864,neutral-3fps-164.jpg,imgtimestamp,3fps,google-vision,1,1,0.6,0.1,0.26,0.04
2865,neutral-3fps-165.jpg,imgtimestamp,3fps,google-vision,1,1,0.41,0.34,0.23,0.02
2866,neutral-3fps-166.jpg,imgtimestamp,3fps,google-vision,1,1,0.1,0.33,0.26,0.31
2867,neutral-3fps-167.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.31,0.23,0.31
2868,neutral-3fps-168.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.5,0.2,0.24
2869,neutral-3fps-169.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.23,0.33,0.1
2870,neutral-3fps-170.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.24,0.32,0.07
2871,neutral-3fps-171.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.16,0.07,0.49
2872,neutral-3fps-172.jpg,imgtimestamp,3fps,google-vision,1,1,0.49,0.02,0.38,0.11
2873,neutral-3fps-173.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.35,0.47,0.16
2874,neutral-3fps-174.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.38,0.03,0.2
2875,neutral-3fps-175.jpg,imgtimestamp,3fps,google-vision,1,1,0.1,0.35,0.46,0.08
2876,neutral-3fps-176.jpg,imgtimestamp,3fps,google-vision,1,1,0.04,0.46,0.29,0.21
2877,neutral-3fps-177.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.11,0.36,0.27
2878,neutral-3fps-178.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.13,0.39,0.12
2879,neutral-3fps-179.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.23,0.15,0.25
2880,neutral-3fps-180.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.01,0.07,0.48
2881,neutral-3fps-181.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.49,0.03,0.31
2882,neutral-3fps-182.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.06,0.09,0.43
2883,neutral-3fps-183.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.45,0.03,0.46
2884,neutral-3fps-184.jpg,imgtimestamp,3fps,google-vision,1,1,0.52,0.07,0.06,0.35
2885,neutral-3fps-185.jpg,imgtimestamp,3fps,google-vision,1,1,0,0.47,0.45,0.08
2886,neutral-3fps-186.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.26,0.44,0.09
2887,neutral-3fps-187.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.34,0.42,0.12
2888,neutral-3fps-188.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.11,0.02,0.59
2889,neutral-3fps-189.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.48,0.33,0.07
2890,neutral-3fps-190.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.22,0.22,0.31
2891,neutral-3fps-191.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.15,0.3,0.29
2892,neutral-3fps-192.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.06,0.38,0.3
2893,neutral-3fps-193.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.33,0.22,0.15
2894,neutral-3fps-194.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.31,0.24,0.19
2895,neutral-3fps-195.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.39,0.37,0.09
2896,neutral-3fps-196.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.3,0.34,0.24
2897,neutral-3fps-197.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.09,0.17,0.44
2898,neutral-3fps-198.jpg,imgtimestamp,3fps,google-vision,1,1,0.05,0.31,0.28,0.35
2899,neutral-3fps-199.jpg,imgtimestamp,3fps,google-vision,1,1,0.59,0.04,0.19,0.18
